,URL,Category,RawCategory,MatchCategory,City
642,https://www.viator.com/Capri-tours/Day-Cruises/d4223-g3-c7,Day Cruises,/Capri-tours/Day-Cruises/d4223-g3-c7,Day-Cruises,Capri
643,https://www.viator.com/Capri-tours/Luxury-Tours/d4223-g25-c113,Private and Luxury,/Capri-tours/Luxury-Tours/d4223-g25-c113,Luxury-Tours,Capri
644,https://www.viator.com/Capri-tours/Half-day-Tours/d4223-g12-c95,Half-day Tours,/Capri-tours/Half-day-Tours/d4223-g12-c95,Half-day-Tours,Capri
645,https://www.viator.com/Capri-tours/Sightseeing/d4223-tag21725,Sightseeing Tours,/Capri-tours/Sightseeing/d4223-tag21725,Sightseeing,Capri
646,https://www.viator.com/Capri-tours/Walking-Tours/d4223-g16-c56,Walking Tours,/Capri-tours/Walking-Tours/d4223-g16-c56,Walking-Tours,Capri
647,https://www.viator.com/Capri-tours/Port-Transfers/d4223-g24-c4032,Shore Excursions,/Capri-tours/Port-Transfers/d4223-g24-c4032,Port-Transfers,Capri
648,https://www.viator.com/Capri-tours/Cooking-Classes/d4223-g6-c19,Cooking Classes,/Capri-tours/Cooking-Classes/d4223-g6-c19,Cooking-Classes,Capri
649,https://www.viator.com/Capri-tours/Dolphin-and-Whale-Watching/d4223-g3-c77,Whale Watching,/Capri-tours/Dolphin-and-Whale-Watching/d4223-g3-c77,Dolphin-and-Whale-Watching,Capri
650,https://www.viator.com/Capri-tours/Cable-Car-Tours/d4223-tag21708,Cable Car Tours,/Capri-tours/Cable-Car-Tours/d4223-tag21708,Cable-Car-Tours,Capri
651,https://www.viator.com/Capri-tours/Bus-and-Minivan-Tours/d4223-g12-c98,Bus Tours,/Capri-tours/Bus-and-Minivan-Tours/d4223-g12-c98,Bus-and-Minivan-Tours,Capri
652,https://www.viator.com/Capri-tours/Ports-of-Call-Tours/d4223-g24-c89,Ports of Call Tours,/Capri-tours/Ports-of-Call-Tours/d4223-g24-c89,Ports-of-Call-Tours,Capri
653,https://www.viator.com/Capri-tours/Snorkeling/d4223-g17-c58,Snorkeling,/Capri-tours/Snorkeling/d4223-g17-c58,Snorkeling,Capri
654,https://www.viator.com/Capri-tours/Sightseeing-Cruises-Product-Tours-and-Sightseeing/d4223-tag21729,Sightseeing Cruises,/Capri-tours/Sightseeing-Cruises-Product-Tours-and-Sightseeing/d4223-tag21729,Sightseeing-Cruises-Product-Tours-and-Sightseeing,Capri
655,https://www.viator.com/Capri-tours/Jet-Boats-and-Speed-Boats/d4223-g17-c107,Jet Boat Rentals,/Capri-tours/Jet-Boats-and-Speed-Boats/d4223-g17-c107,Jet-Boats-and-Speed-Boats,Capri
656,https://www.viator.com/Capri-tours/Historical-and-Heritage-Tours/d4223-g4-c12,Historical Tours,/Capri-tours/Historical-and-Heritage-Tours/d4223-g4-c12,Historical-and-Heritage-Tours,Capri
657,https://www.viator.com/Capri-tours/Hop-on-Hop-off-Tours/d4223-g12-c97,Hop on Hop Off Buses,/Capri-tours/Hop-on-Hop-off-Tours/d4223-g12-c97,Hop-on-Hop-off-Tours,Capri
658,https://www.viator.com/Capri-tours/Art-and-Culture/d4223-tag21910,Art & Culture,/Capri-tours/Art-and-Culture/d4223-tag21910,Art-and-Culture,Capri
659,https://www.viator.com/Capri-tours/Classes-and-Workshops/d4223-g26051,Classes & Workshops,/Capri-tours/Classes-and-Workshops/d4223-g26051,Classes-and-Workshops,Capri
660,https://www.viator.com/Capri-tours/Food-Wine-and-Nightlife/d4223-g6,Food & Drink,/Capri-tours/Food-Wine-and-Nightlife/d4223-g6,Food-Wine-and-Nightlife,Capri
661,https://www.viator.com/Capri-tours/LTSO-Viator-Market-Driven-Merchandising/d4223-tag22083,Likely To Sell Out,/Capri-tours/LTSO-Viator-Market-Driven-Merchandising/d4223-tag22083,LTSO-Viator-Market-Driven-Merchandising,Capri
662,https://www.viator.com/Capri-tours/Outdoor-Activities/d4223-g9,Outdoor Activities,/Capri-tours/Outdoor-Activities/d4223-g9,Outdoor-Activities,Capri
663,https://www.viator.com/Capri-tours/Seasonal-and-Special-Occasions/d4223-tag21916,Seasonal & Special Occasions,/Capri-tours/Seasonal-and-Special-Occasions/d4223-tag21916,Seasonal-and-Special-Occasions,Capri
664,https://www.viator.com/Capri-tours/Sightseeing-Tickets-and-Passes/d4223-g8,Tickets & Passes,/Capri-tours/Sightseeing-Tickets-and-Passes/d4223-g8,Sightseeing-Tickets-and-Passes,Capri
665,https://www.viator.com/Capri-tours/Tours-and-Sightseeing/d4223-g12,"Tours, Sightseeing & Cruises",/Capri-tours/Tours-and-Sightseeing/d4223-g12,Tours-and-Sightseeing,Capri
666,https://www.viator.com/Capri-tours/Transfers-and-Ground-Transport/d4223-g15,Travel & Transportation Services,/Capri-tours/Transfers-and-Ground-Transport/d4223-g15,Transfers-and-Ground-Transport,Capri
667,https://www.viator.com/Capri-tours/Unique-Experiences/d4223-g50127-c50128,Unique Experiences,/Capri-tours/Unique-Experiences/d4223-g50127-c50128,Unique-Experiences,Capri
668,https://www.viator.com/Sorrento/d947-ttd,Global,/Global/Global,Global,Sorrento
669,https://www.viator.com/Sorrento-tours/Cruises-Sailing-and-Water-Tours/d947-g3,Cruises & Sailing,/Sorrento-tours/Cruises-Sailing-and-Water-Tours/d947-g3,Cruises-Sailing-and-Water-Tours,Sorrento
670,https://www.viator.com/Sorrento-tours/Day-Trips/d947-g5-c15,Day Trips,/Sorrento-tours/Day-Trips/d947-g5-c15,Day-Trips,Sorrento
671,https://www.viator.com/Sorrento-tours/Private-Sightseeing-Tours/d947-g26-c116,Private Sightseeing Tours,/Sorrento-tours/Private-Sightseeing-Tours/d947-g26-c116,Private-Sightseeing-Tours,Sorrento
672,https://www.viator.com/Sorrento-tours/Bus-and-Minivan-Tours/d947-g12-c98,Bus Tours,/Sorrento-tours/Bus-and-Minivan-Tours/d947-g12-c98,Bus-and-Minivan-Tours,Sorrento
673,https://www.viator.com/Sorrento-tours/Cultural-Tours/d947-g4-c11,Cultural Tours,/Sorrento-tours/Cultural-Tours/d947-g4-c11,Cultural-Tours,Sorrento
674,https://www.viator.com/Sorrento-tours/Water-Tours/d947-g3-c40295,Water Tours,/Sorrento-tours/Water-Tours/d947-g3-c40295,Water-Tours,Sorrento
675,https://www.viator.com/Sorrento-tours/Full-day-Tours/d947-g12-c94,Full-day Tours,/Sorrento-tours/Full-day-Tours/d947-g12-c94,Full-day-Tours,Sorrento
676,https://www.viator.com/Sorrento-tours/Airport-and-Ground-Transfers/d947-g15-c52,Airport & Hotel Transfers,/Sorrento-tours/Airport-and-Ground-Transfers/d947-g15-c52,Airport-and-Ground-Transfers,Sorrento
677,https://www.viator.com/Sorrento-tours/Sightseeing/d947-tag21725,Sightseeing Tours,/Sorrento-tours/Sightseeing/d947-tag21725,Sightseeing,Sorrento
678,https://www.viator.com/Sorrento-tours/Port-Transfers/d947-g24-c4032,Shore Excursions,/Sorrento-tours/Port-Transfers/d947-g24-c4032,Port-Transfers,Sorrento
679,https://www.viator.com/Sorrento-tours/Historical-and-Heritage-Tours/d947-g4-c12,Historical Tours,/Sorrento-tours/Historical-and-Heritage-Tours/d947-g4-c12,Historical-and-Heritage-Tours,Sorrento
680,https://www.viator.com/Sorrento-tours/Ports-of-Call-Tours/d947-g24-c89,Ports of Call Tours,/Sorrento-tours/Ports-of-Call-Tours/d947-g24-c89,Ports-of-Call-Tours,Sorrento
681,https://www.viator.com/Sorrento-tours/Cooking-Classes/d947-g6-c19,Cooking Classes,/Sorrento-tours/Cooking-Classes/d947-g6-c19,Cooking-Classes,Sorrento
682,https://www.viator.com/Sorrento-tours/Day-Cruises/d947-g3-c7,Day Cruises,/Sorrento-tours/Day-Cruises/d947-g3-c7,Day-Cruises,Sorrento
683,https://www.viator.com/Sorrento-tours/Water-Sports/d947-g17,On the Water,/Sorrento-tours/Water-Sports/d947-g17,Water-Sports,Sorrento
684,https://www.viator.com/Sorrento-tours/Jet-Boats-and-Speed-Boats/d947-g17-c107,Jet Boat Rentals,/Sorrento-tours/Jet-Boats-and-Speed-Boats/d947-g17-c107,Jet-Boats-and-Speed-Boats,Sorrento
685,https://www.viator.com/Sorrento-tours/Walking-Tours/d947-g16-c56,Walking Tours,/Sorrento-tours/Walking-Tours/d947-g16-c56,Walking-Tours,Sorrento
686,https://www.viator.com/Sorrento-tours/Car-Tours/d947-tag21733,Car Tours,/Sorrento-tours/Car-Tours/d947-tag21733,Car-Tours,Sorrento
687,https://www.viator.com/Sorrento-tours/Private-Drivers/d947-g15-c32762,Private Drivers,/Sorrento-tours/Private-Drivers/d947-g15-c32762,Private-Drivers,Sorrento
688,https://www.viator.com/Sorrento-tours/Wine-Tasting-and-Winery-Tours/d947-g6-c21,Wine Tastings,/Sorrento-tours/Wine-Tasting-and-Winery-Tours/d947-g6-c21,Wine-Tasting-and-Winery-Tours,Sorrento
689,https://www.viator.com/Sorrento-tours/Half-day-Tours/d947-g12-c95,Half-day Tours,/Sorrento-tours/Half-day-Tours/d947-g12-c95,Half-day-Tours,Sorrento
690,https://www.viator.com/Sorrento-tours/Art-and-Culture/d947-tag21910,Art & Culture,/Sorrento-tours/Art-and-Culture/d947-tag21910,Art-and-Culture,Sorrento
691,https://www.viator.com/Sorrento-tours/Classes-and-Workshops/d947-g26051,Classes & Workshops,/Sorrento-tours/Classes-and-Workshops/d947-g26051,Classes-and-Workshops,Sorrento
692,https://www.viator.com/Sorrento-tours/Food-Wine-and-Nightlife/d947-g6,Food & Drink,/Sorrento-tours/Food-Wine-and-Nightlife/d947-g6,Food-Wine-and-Nightlife,Sorrento
693,https://www.viator.com/Sorrento-tours/LTSO-Viator-Market-Driven-Merchandising/d947-tag22083,Likely To Sell Out,/Sorrento-tours/LTSO-Viator-Market-Driven-Merchandising/d947-tag22083,LTSO-Viator-Market-Driven-Merchandising,Sorrento
694,https://www.viator.com/Sorrento-tours/Outdoor-Activities/d947-g9,Outdoor Activities,/Sorrento-tours/Outdoor-Activities/d947-g9,Outdoor-Activities,Sorrento
695,https://www.viator.com/Sorrento-tours/Seasonal-and-Special-Occasions/d947-tag21916,Seasonal & Special Occasions,/Sorrento-tours/Seasonal-and-Special-Occasions/d947-tag21916,Seasonal-and-Special-Occasions,Sorrento
696,https://www.viator.com/Sorrento-tours/Sightseeing-Tickets-and-Passes/d947-g8,Tickets & Passes,/Sorrento-tours/Sightseeing-Tickets-and-Passes/d947-g8,Sightseeing-Tickets-and-Passes,Sorrento
697,https://www.viator.com/Sorrento-tours/Tours-and-Sightseeing/d947-g12,"Tours, Sightseeing & Cruises",/Sorrento-tours/Tours-and-Sightseeing/d947-g12,Tours-and-Sightseeing,Sorrento
698,https://www.viator.com/Sorrento-tours/Transfers-and-Ground-Transport/d947-g15,Travel & Transportation Services,/Sorrento-tours/Transfers-and-Ground-Transport/d947-g15,Transfers-and-Ground-Transport,Sorrento
699,https://www.viator.com/Sorrento-tours/Unique-Experiences/d947-g50127-c50128,Unique Experiences,/Sorrento-tours/Unique-Experiences/d947-g50127-c50128,Unique-Experiences,Sorrento
700,https://www.viator.com/Amalfi-Coast/d946-ttd,Global,/Global/Global,Global,Amalfi-Coast
701,https://www.viator.com/Amalfi-Coast-tours/Tours-and-Sightseeing/d946-g12,"Tours, Sightseeing & Cruises",/Amalfi-Coast-tours/Tours-and-Sightseeing/d946-g12,Tours-and-Sightseeing,Amalfi-Coast
702,https://www.viator.com/Amalfi-Coast-tours/How-to-Get-Around/d946-tag21715,How to Get Around,/Amalfi-Coast-tours/How-to-Get-Around/d946-tag21715,How-to-Get-Around,Amalfi-Coast
703,https://www.viator.com/Amalfi-Coast-tours/Tours-by-Duration/d946-tag21732,Tours by Duration,/Amalfi-Coast-tours/Tours-by-Duration/d946-tag21732,Tours-by-Duration,Amalfi-Coast
704,https://www.viator.com/Amalfi-Coast-tours/Sightseeing/d946-tag21725,Sightseeing Tours,/Amalfi-Coast-tours/Sightseeing/d946-tag21725,Sightseeing,Amalfi-Coast
705,https://www.viator.com/Amalfi-Coast-tours/Day-Trips/d946-g5-c15,Day Trips,/Amalfi-Coast-tours/Day-Trips/d946-g5-c15,Day-Trips,Amalfi-Coast
706,https://www.viator.com/Amalfi-Coast-tours/Private-Sightseeing-Tours/d946-g26-c116,Private Sightseeing Tours,/Amalfi-Coast-tours/Private-Sightseeing-Tours/d946-g26-c116,Private-Sightseeing-Tours,Amalfi-Coast
707,https://www.viator.com/Amalfi-Coast-tours/Full-day-Tours/d946-g12-c94,Full-day Tours,/Amalfi-Coast-tours/Full-day-Tours/d946-g12-c94,Full-day-Tours,Amalfi-Coast
708,https://www.viator.com/Amalfi-Coast-tours/Cruises-Sailing-and-Water-Tours/d946-g3,Cruises & Sailing,/Amalfi-Coast-tours/Cruises-Sailing-and-Water-Tours/d946-g3,Cruises-Sailing-and-Water-Tours,Amalfi-Coast
709,https://www.viator.com/Amalfi-Coast-tours/Water-Tours/d946-g3-c40295,Water Tours,/Amalfi-Coast-tours/Water-Tours/d946-g3-c40295,Water-Tours,Amalfi-Coast
710,https://www.viator.com/Amalfi-Coast-tours/Bus-and-Minivan-Tours/d946-g12-c98,Bus Tours,/Amalfi-Coast-tours/Bus-and-Minivan-Tours/d946-g12-c98,Bus-and-Minivan-Tours,Amalfi-Coast
711,https://www.viator.com/Amalfi-Coast-tours/Outdoor-Activities/d946-g9,Outdoor Activities,/Amalfi-Coast-tours/Outdoor-Activities/d946-g9,Outdoor-Activities,Amalfi-Coast
712,https://www.viator.com/Amalfi-Coast-tours/Transfers-and-Ground-Transport/d946-g15,Travel & Transportation Services,/Amalfi-Coast-tours/Transfers-and-Ground-Transport/d946-g15,Transfers-and-Ground-Transport,Amalfi-Coast
713,https://www.viator.com/Amalfi-Coast-tours/Port-Transfers/d946-g24-c4032,Shore Excursions,/Amalfi-Coast-tours/Port-Transfers/d946-g24-c4032,Port-Transfers,Amalfi-Coast
714,https://www.viator.com/Amalfi-Coast-tours/Ports-of-Call-Tours/d946-g24-c89,Ports of Call Tours,/Amalfi-Coast-tours/Ports-of-Call-Tours/d946-g24-c89,Ports-of-Call-Tours,Amalfi-Coast
715,https://www.viator.com/Amalfi-Coast-tours/Art-and-Culture/d946-tag21910,Art & Culture,/Amalfi-Coast-tours/Art-and-Culture/d946-tag21910,Art-and-Culture,Amalfi-Coast
716,https://www.viator.com/Amalfi-Coast-tours/Culture/d946-tag21511,Culture,/Amalfi-Coast-tours/Culture/d946-tag21511,Culture,Amalfi-Coast
717,https://www.viator.com/Amalfi-Coast-tours/Product-Transfers-and-Ground-Transport/d946-tag21749,Transportation,/Amalfi-Coast-tours/Product-Transfers-and-Ground-Transport/d946-tag21749,Product-Transfers-and-Ground-Transport,Amalfi-Coast
718,https://www.viator.com/Amalfi-Coast-tours/Airport-Services/d946-g15-c54,Transportation Services,/Amalfi-Coast-tours/Airport-Services/d946-g15-c54,Airport-Services,Amalfi-Coast
719,https://www.viator.com/Amalfi-Coast-tours/Transfers-Product-Transfers-and-Ground-Transport/d946-tag21745,Transfers,/Amalfi-Coast-tours/Transfers-Product-Transfers-and-Ground-Transport/d946-tag21745,Transfers-Product-Transfers-and-Ground-Transport,Amalfi-Coast
720,https://www.viator.com/Amalfi-Coast-tours/Private-Drivers/d946-g15-c32762,Private Drivers,/Amalfi-Coast-tours/Private-Drivers/d946-g15-c32762,Private-Drivers,Amalfi-Coast
721,https://www.viator.com/Amalfi-Coast-tours/Water-Sports/d946-g17,On the Water,/Amalfi-Coast-tours/Water-Sports/d946-g17,Water-Sports,Amalfi-Coast
722,https://www.viator.com/Amalfi-Coast-tours/Art-and-Culture/d946-tag21910,Art & Culture,/Amalfi-Coast-tours/Art-and-Culture/d946-tag21910,Art-and-Culture,Amalfi-Coast
723,https://www.viator.com/Amalfi-Coast-tours/Classes-and-Workshops/d946-g26051,Classes & Workshops,/Amalfi-Coast-tours/Classes-and-Workshops/d946-g26051,Classes-and-Workshops,Amalfi-Coast
724,https://www.viator.com/Amalfi-Coast-tours/Food-Wine-and-Nightlife/d946-g6,Food & Drink,/Amalfi-Coast-tours/Food-Wine-and-Nightlife/d946-g6,Food-Wine-and-Nightlife,Amalfi-Coast
725,https://www.viator.com/Amalfi-Coast-tours/LTSO-Viator-Market-Driven-Merchandising/d946-tag22083,Likely To Sell Out,/Amalfi-Coast-tours/LTSO-Viator-Market-Driven-Merchandising/d946-tag22083,LTSO-Viator-Market-Driven-Merchandising,Amalfi-Coast
726,https://www.viator.com/Amalfi-Coast-tours/Outdoor-Activities/d946-g9,Outdoor Activities,/Amalfi-Coast-tours/Outdoor-Activities/d946-g9,Outdoor-Activities,Amalfi-Coast
727,https://www.viator.com/Amalfi-Coast-tours/Seasonal-and-Special-Occasions/d946-tag21916,Seasonal & Special Occasions,/Amalfi-Coast-tours/Seasonal-and-Special-Occasions/d946-tag21916,Seasonal-and-Special-Occasions,Amalfi-Coast
728,https://www.viator.com/Amalfi-Coast-tours/Sightseeing-Tickets-and-Passes/d946-g8,Tickets & Passes,/Amalfi-Coast-tours/Sightseeing-Tickets-and-Passes/d946-g8,Sightseeing-Tickets-and-Passes,Amalfi-Coast
729,https://www.viator.com/Amalfi-Coast-tours/Tours-and-Sightseeing/d946-g12,"Tours, Sightseeing & Cruises",/Amalfi-Coast-tours/Tours-and-Sightseeing/d946-g12,Tours-and-Sightseeing,Amalfi-Coast
730,https://www.viator.com/Amalfi-Coast-tours/Transfers-and-Ground-Transport/d946-g15,Travel & Transportation Services,/Amalfi-Coast-tours/Transfers-and-Ground-Transport/d946-g15,Transfers-and-Ground-Transport,Amalfi-Coast
731,https://www.viator.com/Amalfi-Coast-tours/Unique-Experiences/d946-g50127-c50128,Unique Experiences,/Amalfi-Coast-tours/Unique-Experiences/d946-g50127-c50128,Unique-Experiences,Amalfi-Coast
732,https://www.viator.com/Rome-attractions/Herculaneum/d511-a10667,Global,/Global/Global,Global,Herculaneum
733,https://www.viator.com/Naples-attractions/Mt-Vesuvius/d508-a99,Global,/Global/Global,Global,Mt-Vesuvius
734,https://www.viator.com/Cancun/d631-ttd,Global,/Global/Global,Global,Cancun
735,https://www.viator.com/Cancun-tours/Snorkeling/d631-g17-c58,Snorkeling,/Cancun-tours/Snorkeling/d631-g17-c58,Snorkeling,Cancun
736,https://www.viator.com/Cancun-tours/Bus-and-Minivan-Tours/d631-g12-c98,Bus Tours,/Cancun-tours/Bus-and-Minivan-Tours/d631-g12-c98,Bus-and-Minivan-Tours,Cancun
737,https://www.viator.com/Cancun-tours/Luxury-Tours/d631-g25-c113,Private and Luxury,/Cancun-tours/Luxury-Tours/d631-g25-c113,Luxury-Tours,Cancun
738,https://www.viator.com/Cancun-tours/Catamaran-Cruises/d631-g3-c32016,Catamaran Cruises,/Cancun-tours/Catamaran-Cruises/d631-g3-c32016,Catamaran-Cruises,Cancun
739,https://www.viator.com/Cancun-tours/Half-day-Tours/d631-g12-c95,Half-day Tours,/Cancun-tours/Half-day-Tours/d631-g12-c95,Half-day-Tours,Cancun
740,https://www.viator.com/Cancun-tours/Airport-and-Ground-Transfers/d631-g15-c52,Airport & Hotel Transfers,/Cancun-tours/Airport-and-Ground-Transfers/d631-g15-c52,Airport-and-Ground-Transfers,Cancun
741,https://www.viator.com/Cancun-tours/Full-day-Tours/d631-g12-c94,Full-day Tours,/Cancun-tours/Full-day-Tours/d631-g12-c94,Full-day-Tours,Cancun
742,https://www.viator.com/Cancun-tours/Water-Sports/d631-g17,On the Water,/Cancun-tours/Water-Sports/d631-g17,Water-Sports,Cancun
743,https://www.viator.com/Cancun-tours/Private-Sightseeing-Tours/d631-g26-c116,Private Sightseeing Tours,/Cancun-tours/Private-Sightseeing-Tours/d631-g26-c116,Private-Sightseeing-Tours,Cancun
744,https://www.viator.com/Cancun-tours/4WD-ATV-and-Off-Road-Tours/d631-g9-c32,4WD Tours,/Cancun-tours/4WD-ATV-and-Off-Road-Tours/d631-g9-c32,4WD-ATV-and-Off-Road-Tours,Cancun
745,https://www.viator.com/Cancun-tours/Cruises-Sailing-and-Water-Tours/d631-g3,Cruises & Sailing,/Cancun-tours/Cruises-Sailing-and-Water-Tours/d631-g3,Cruises-Sailing-and-Water-Tours,Cancun
746,https://www.viator.com/Cancun-tours/ATV-Tour/d631-tag21421,ATV Tours,/Cancun-tours/ATV-Tour/d631-tag21421,ATV-Tour,Cancun
747,https://www.viator.com/Cancun-tours/Archaeology-Tours/d631-g4-c5332,Archaeology Tours,/Cancun-tours/Archaeology-Tours/d631-g4-c5332,Archaeology-Tours,Cancun
748,https://www.viator.com/Cancun-tours/Private-Drivers/d631-g15-c32762,Private Drivers,/Cancun-tours/Private-Drivers/d631-g15-c32762,Private-Drivers,Cancun
749,https://www.viator.com/Cancun-tours/Adventure-Tours/d631-tag22046,Adventure Tours,/Cancun-tours/Adventure-Tours/d631-tag22046,Adventure-Tours,Cancun
750,https://www.viator.com/Cancun-tours/Historical-and-Heritage-Tours/d631-g4-c12,Historical Tours,/Cancun-tours/Historical-and-Heritage-Tours/d631-g4-c12,Historical-and-Heritage-Tours,Cancun
751,https://www.viator.com/Cancun-tours/Nightlife/d631-g6-c81,Nightlife,/Cancun-tours/Nightlife/d631-g6-c81,Nightlife,Cancun
752,https://www.viator.com/Cancun-tours/Horseback-Riding/d631-g9-c26032,Horseback Riding,/Cancun-tours/Horseback-Riding/d631-g9-c26032,Horseback-Riding,Cancun
753,https://www.viator.com/Cancun-tours/Cultural-Tours/d631-g4-c11,Cultural Tours,/Cancun-tours/Cultural-Tours/d631-g4-c11,Cultural-Tours,Cancun
754,https://www.viator.com/Cancun-tours/Ziplines/d631-g9-c5323,Ziplining,/Cancun-tours/Ziplines/d631-g9-c5323,Ziplines,Cancun
755,https://www.viator.com/Cancun-tours/Parasailing/d631-g17-c105,Parasailing,/Cancun-tours/Parasailing/d631-g17-c105,Parasailing,Cancun
756,https://www.viator.com/Cancun-tours/Art-and-Culture/d631-tag21910,Art & Culture,/Cancun-tours/Art-and-Culture/d631-tag21910,Art-and-Culture,Cancun
757,https://www.viator.com/Cancun-tours/Classes-and-Workshops/d631-g26051,Classes & Workshops,/Cancun-tours/Classes-and-Workshops/d631-g26051,Classes-and-Workshops,Cancun
758,https://www.viator.com/Cancun-tours/Food-Wine-and-Nightlife/d631-g6,Food & Drink,/Cancun-tours/Food-Wine-and-Nightlife/d631-g6,Food-Wine-and-Nightlife,Cancun
759,https://www.viator.com/Cancun-tours/LTSO-Viator-Market-Driven-Merchandising/d631-tag22083,Likely To Sell Out,/Cancun-tours/LTSO-Viator-Market-Driven-Merchandising/d631-tag22083,LTSO-Viator-Market-Driven-Merchandising,Cancun
760,https://www.viator.com/Cancun-tours/Outdoor-Activities/d631-g9,Outdoor Activities,/Cancun-tours/Outdoor-Activities/d631-g9,Outdoor-Activities,Cancun
761,https://www.viator.com/Cancun-tours/Seasonal-and-Special-Occasions/d631-tag21916,Seasonal & Special Occasions,/Cancun-tours/Seasonal-and-Special-Occasions/d631-tag21916,Seasonal-and-Special-Occasions,Cancun
762,https://www.viator.com/Cancun-tours/Sightseeing-Tickets-and-Passes/d631-g8,Tickets & Passes,/Cancun-tours/Sightseeing-Tickets-and-Passes/d631-g8,Sightseeing-Tickets-and-Passes,Cancun
763,https://www.viator.com/Cancun-tours/Tours-and-Sightseeing/d631-g12,"Tours, Sightseeing & Cruises",/Cancun-tours/Tours-and-Sightseeing/d631-g12,Tours-and-Sightseeing,Cancun
764,https://www.viator.com/Cancun-tours/Transfers-and-Ground-Transport/d631-g15,Travel & Transportation Services,/Cancun-tours/Transfers-and-Ground-Transport/d631-g15,Transfers-and-Ground-Transport,Cancun
765,https://www.viator.com/Cancun-tours/Unique-Experiences/d631-g50127-c50128,Unique Experiences,/Cancun-tours/Unique-Experiences/d631-g50127-c50128,Unique-Experiences,Cancun
766,https://www.viator.com/Dubai/d828-ttd,Global,/Global/Global,Global,Dubai
767,https://www.viator.com/Dubai-tours/City-Tours/d828-g12-c5330,City Tours,/Dubai-tours/City-Tours/d828-g12-c5330,City-Tours,Dubai
768,https://www.viator.com/Dubai-tours/Cruises-Sailing-and-Water-Tours/d828-g3,Cruises & Sailing,/Dubai-tours/Cruises-Sailing-and-Water-Tours/d828-g3,Cruises-Sailing-and-Water-Tours,Dubai
769,https://www.viator.com/Dubai-tours/Half-day-Tours/d828-g12-c95,Half-day Tours,/Dubai-tours/Half-day-Tours/d828-g12-c95,Half-day-Tours,Dubai
770,https://www.viator.com/Dubai-tours/Water-Tours/d828-g3-c40295,Water Tours,/Dubai-tours/Water-Tours/d828-g3-c40295,Water-Tours,Dubai
771,https://www.viator.com/Dubai-tours/Full-day-Tours/d828-g12-c94,Full-day Tours,/Dubai-tours/Full-day-Tours/d828-g12-c94,Full-day-Tours,Dubai
772,https://www.viator.com/Dubai-tours/Safaris/d828-g9-c37,Safaris,/Dubai-tours/Safaris/d828-g9-c37,Safaris,Dubai
773,https://www.viator.com/Dubai-tours/Bus-and-Minivan-Tours/d828-g12-c98,Bus Tours,/Dubai-tours/Bus-and-Minivan-Tours/d828-g12-c98,Bus-and-Minivan-Tours,Dubai
774,https://www.viator.com/Dubai-tours/Luxury-Tours/d828-g25-c113,Private and Luxury,/Dubai-tours/Luxury-Tours/d828-g25-c113,Luxury-Tours,Dubai
775,https://www.viator.com/Dubai-tours/Dhow-Cruises/d828-g3-c32018,Dhow Cruises,/Dubai-tours/Dhow-Cruises/d828-g3-c32018,Dhow-Cruises,Dubai
776,https://www.viator.com/Dubai-tours/Nature-and-Wildlife/d828-g9-c36,Nature and Wildlife Tours,/Dubai-tours/Nature-and-Wildlife/d828-g9-c36,Nature-and-Wildlife,Dubai
777,https://www.viator.com/Dubai-tours/Port-Transfers/d828-g24-c4032,Shore Excursions,/Dubai-tours/Port-Transfers/d828-g24-c4032,Port-Transfers,Dubai
778,https://www.viator.com/Dubai-tours/Theme-Park-Tickets-and-Tours/d828-g14-c50,Theme Parks,/Dubai-tours/Theme-Park-Tickets-and-Tours/d828-g14-c50,Theme-Park-Tickets-and-Tours,Dubai
779,https://www.viator.com/Dubai-tours/Camel-Rides/d828-tag21425,Camel Rides,/Dubai-tours/Camel-Rides/d828-tag21425,Camel-Rides,Dubai
780,https://www.viator.com/Dubai-tours/Cultural-Tours/d828-g4-c11,Cultural Tours,/Dubai-tours/Cultural-Tours/d828-g4-c11,Cultural-Tours,Dubai
781,https://www.viator.com/Dubai-tours/Skyscrapers-and-Towers/d828-tag21726,Skyscrapers & Towers,/Dubai-tours/Skyscrapers-and-Towers/d828-tag21726,Skyscrapers-and-Towers,Dubai
782,https://www.viator.com/Dubai-tours/Water-Parks/d828-g14-c51,Water Parks,/Dubai-tours/Water-Parks/d828-g14-c51,Water-Parks,Dubai
783,https://www.viator.com/Dubai-tours/4WD-ATV-and-Off-Road-Tours/d828-g9-c32,4WD Tours,/Dubai-tours/4WD-ATV-and-Off-Road-Tours/d828-g9-c32,4WD-ATV-and-Off-Road-Tours,Dubai
784,https://www.viator.com/Dubai-tours/Private-Sightseeing-Tours/d828-g26-c116,Private Sightseeing Tours,/Dubai-tours/Private-Sightseeing-Tours/d828-g26-c116,Private-Sightseeing-Tours,Dubai
785,https://www.viator.com/Dubai-tours/Dinner-Cruises/d828-g3-c5640,Dinner Cruises,/Dubai-tours/Dinner-Cruises/d828-g3-c5640,Dinner-Cruises,Dubai
786,https://www.viator.com/Dubai-tours/Layover-Tours/d828-g12-c32046,Layover Tours,/Dubai-tours/Layover-Tours/d828-g12-c32046,Layover-Tours,Dubai
